        mark         | zone | number | state | level | source  |    info    
 2005-01-11 16:32:03 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-11 16:32:04 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:04 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-11 16:32:04 | S    |     85 |     1 |    90 | ArgusMS | inhabitant
 2005-01-11 16:32:05 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:32:05 | S    |     18 |     1 |   132 | ArgusMS | inhabitant
 2005-01-11 16:32:05 | S    |     85 |     1 |    86 | ArgusMS | inhabitant
 2005-01-11 16:32:05 | S    |    137 |     1 |    86 | ArgusMS | inhabitant
 2005-01-11 16:32:05 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-11 16:32:05 | S    |     18 |     1 |   141 | ArgusMS | inhabitant
 2005-01-11 16:32:06 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:32:06 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:06 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-11 16:32:07 | S    |     18 |     1 |   139 | ArgusMS | inhabitant
 2005-01-11 16:32:07 | S    |    137 |     1 |    81 | ArgusMS | inhabitant
 2005-01-11 16:32:07 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-11 16:32:08 | S    |     17 |     1 |    38 | ArgusMS | inhabitant
 2005-01-11 16:32:08 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-11 16:32:08 | S    |     18 |     1 |   139 | ArgusMS | inhabitant
 2005-01-11 16:32:09 | S    |     17 |     1 |    58 | ArgusMS | inhabitant
 2005-01-11 16:32:10 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-11 16:32:11 | S    |     17 |     1 |    56 | ArgusMS | inhabitant
 2005-01-11 16:32:11 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:12 | S    |     18 |     1 |   137 | ArgusMS | inhabitant
 2005-01-11 16:32:12 | S    |     85 |     1 |    84 | ArgusMS | inhabitant
 2005-01-11 16:32:13 | S    |     18 |     1 |   142 | ArgusMS | inhabitant
 2005-01-11 16:32:13 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-11 16:32:13 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:13 | S    |     18 |     1 |   138 | ArgusMS | inhabitant
 2005-01-11 16:32:14 | S    |     17 |     1 |    41 | ArgusMS | inhabitant
 2005-01-11 16:32:14 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:14 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:32:14 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-11 16:32:15 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-11 16:32:15 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:15 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-11 16:32:15 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:16 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-11 16:32:16 | S    |     18 |     1 |   137 | ArgusMS | inhabitant
 2005-01-11 16:32:16 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-11 16:32:17 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-11 16:32:17 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-11 16:32:17 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-11 16:32:18 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:18 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:18 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-11 16:32:18 | S    |     18 |     1 |   141 | ArgusMS | inhabitant
 2005-01-11 16:32:19 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:32:19 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:19 | S    |     18 |     1 |   137 | ArgusMS | inhabitant
 2005-01-11 16:32:19 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-11 16:32:19 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:20 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-11 16:32:20 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-11 16:32:20 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:21 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:21 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-11 16:32:21 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:21 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-11 16:32:22 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:22 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-11 16:32:22 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-11 16:32:22 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:23 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:23 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:23 | S    |     17 |     1 |    50 | ArgusMS | inhabitant
 2005-01-11 16:32:23 | S    |     18 |     1 |   138 | ArgusMS | inhabitant
 2005-01-11 16:32:23 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:24 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:24 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:24 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:24 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-11 16:32:24 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:25 | S    |     17 |     1 |    57 | ArgusMS | inhabitant
 2005-01-11 16:32:25 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-11 16:32:25 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:25 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:25 | S    |     17 |     1 |    33 | ArgusMS | inhabitant
 2005-01-11 16:32:25 | S    |     18 |     1 |   139 | ArgusMS | inhabitant
 2005-01-11 16:32:25 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-11 16:32:26 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:26 | S    |     17 |     1 |    38 | ArgusMS | inhabitant
 2005-01-11 16:32:26 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-11 16:32:26 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-11 16:32:26 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:27 | S    |     17 |     1 |    56 | ArgusMS | inhabitant
 2005-01-11 16:32:27 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-11 16:32:28 | S    |     17 |     1 |    51 | ArgusMS | inhabitant
 2005-01-11 16:32:29 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-11 16:32:29 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-11 16:32:29 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-11 16:32:30 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-11 16:32:30 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-11 16:32:30 | S    |     85 |     1 |    84 | ArgusMS | inhabitant
 2005-01-11 16:32:30 | S    |     17 |     1 |    39 | ArgusMS | inhabitant
 2005-01-11 16:32:31 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:31 | S    |     17 |     1 |    51 | ArgusMS | inhabitant
 2005-01-11 16:32:32 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-11 16:32:32 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:32 | S    |     17 |     1 |    51 | ArgusMS | inhabitant
 2005-01-11 16:32:32 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-11 16:32:32 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:32 | S    |    133 |     1 |    36 | ArgusMS | inhabitant
 2005-01-11 16:32:33 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-11 16:32:33 | S    |    129 |     1 |    51 | ArgusMS | inhabitant
 2005-01-11 16:32:33 | S    |    133 |     1 |   193 | ArgusMS | inhabitant
 2005-01-11 16:32:33 | S    |    137 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:33 | S    |     17 |     1 |    57 | ArgusMS | inhabitant
 2005-01-11 16:32:33 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:34 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-11 16:32:34 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-11 16:32:35 | S    |    133 |     1 |    65 | ArgusMS | inhabitant
 2005-01-11 16:32:35 | S    |     17 |     1 |    51 | ArgusMS | inhabitant
 2005-01-11 16:32:35 | S    |    133 |     1 |     8 | ArgusMS | inhabitant
 2005-01-11 16:32:35 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-11 16:32:36 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:32:36 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-11 16:32:36 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-11 16:32:37 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:37 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-11 16:32:37 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:37 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:37 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-11 16:32:38 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:38 | S    |     17 |     1 |    51 | ArgusMS | inhabitant
 2005-01-11 16:32:39 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-11 16:32:39 | S    |     85 |     1 |    84 | ArgusMS | inhabitant
 2005-01-11 16:32:39 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:32:39 | S    |     85 |     1 |    88 | ArgusMS | inhabitant
 2005-01-11 16:32:40 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-11 16:32:40 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-11 16:32:40 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-11 16:32:40 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:41 | S    |     18 |     1 |   139 | ArgusMS | inhabitant
 2005-01-11 16:32:41 | S    |    137 |     1 |    81 | ArgusMS | inhabitant
 2005-01-11 16:32:41 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-11 16:32:42 | S    |    137 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:42 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-11 16:32:43 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-11 16:32:43 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-11 16:32:44 | S    |     18 |     1 |   135 | ArgusMS | inhabitant
 2005-01-11 16:32:44 | S    |     18 |     1 |   142 | ArgusMS | inhabitant
 2005-01-11 16:32:45 | S    |     17 |     1 |    58 | ArgusMS | inhabitant
 2005-01-11 16:32:45 | S    |     18 |     1 |   138 | ArgusMS | inhabitant
 2005-01-11 16:32:45 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:46 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-11 16:32:46 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-11 16:32:46 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:46 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:46 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-11 16:32:47 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:47 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-11 16:32:47 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:47 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:47 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-11 16:32:48 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-11 16:32:48 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-11 16:32:48 | S    |     17 |     1 |    50 | ArgusMS | inhabitant
 2005-01-11 16:32:48 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:49 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:49 | S    |     17 |     1 |    34 | ArgusMS | inhabitant
 2005-01-11 16:32:49 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:49 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-11 16:32:50 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-11 16:32:50 | S    |     17 |     1 |    55 | ArgusMS | inhabitant
 2005-01-11 16:32:50 | S    |     18 |     1 |   138 | ArgusMS | inhabitant
 2005-01-11 16:32:51 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-11 16:32:52 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:32:53 | S    |     17 |     1 |    50 | ArgusMS | inhabitant
 2005-01-11 16:32:53 | S    |     85 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:32:54 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-11 16:32:55 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-11 16:32:55 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-11 16:32:55 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-11 16:32:56 | S    |    137 |     1 |    80 | ArgusMS | inhabitant
 2005-01-11 16:32:56 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-11 16:32:56 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-11 16:32:56 | S    |    137 |     1 |    84 | ArgusMS | inhabitant
 2005-01-11 16:32:56 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-11 16:32:57 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:57 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-11 16:32:57 | S    |     18 |     1 |   139 | ArgusMS | inhabitant
 2005-01-11 16:32:58 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:32:58 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-11 16:32:59 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:59 | S    |     17 |     1 |    38 | ArgusMS | inhabitant
 2005-01-11 16:32:59 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:32:59 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-11 16:33:00 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-11 16:33:00 | S    |     85 |     1 |    89 | ArgusMS | inhabitant
 2005-01-11 16:33:00 | S    |     85 |     1 |    84 | ArgusMS | inhabitant
 2005-01-11 16:33:00 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2005-01-11 16:33:01 | S    |     17 |     1 |    49 | ArgusMS | inhabitant
 2005-01-11 16:33:01 | S    |     18 |     1 |   138 | ArgusMS | inhabitant
 2005-01-11 16:33:01 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2005-01-11 16:33:01 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-11 16:33:01 | S    |     18 |     1 |   142 | ArgusMS | inhabitant
 2005-01-11 16:33:01 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
 2005-01-11 16:33:02 | S    |    137 |     1 |    85 | ArgusMS | inhabitant
 2005-01-11 16:33:02 | S    |     85 |     1 |    84 | ArgusMS | inhabitant
 2005-01-11 16:33:02 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-11 16:33:03 | S    |    137 |     1 |    81 | ArgusMS | inhabitant
 2005-01-11 16:33:03 | S    |     17 |     1 |    54 | ArgusMS | inhabitant
 2005-01-11 16:33:03 | S    |     18 |     1 |   137 | ArgusMS | inhabitant
 2005-01-11 16:33:04 | S    |     19 |     1 |   252 | ArgusMS | inhabitant
