        mark         | zone | number | state | level | source  |    info    
 2005-01-13 00:01:26 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:01:27 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:01:28 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-13 00:01:29 | S    |     18 |     1 |   140 | ArgusMS | inhabitant
 2005-01-13 00:01:30 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:01:31 | S    |     18 |     1 |   140 | ArgusMS | inhabitant
 2005-01-13 00:01:31 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-13 00:01:31 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:01:33 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:01:33 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:01:33 | S    |     18 |     1 |   139 | ArgusMS | inhabitant
 2005-01-13 00:01:34 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:01:35 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:01:36 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:01:37 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:01:40 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:01:40 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:01:42 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:01:43 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:01:46 | V    |     10 |     1 |   100 | ArgusD  | inhabitant
 2005-01-13 00:01:46 | V    |     10 |     0 |     0 | ArgusD  | inhabitant
 2005-01-13 00:01:49 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:01:49 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:01:49 | S    |     18 |     1 |   141 | ArgusMS | inhabitant
 2005-01-13 00:01:50 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:01:50 | V    |      5 |     1 |   100 | ArgusD  | inhabitant
 2005-01-13 00:01:51 | V    |      5 |     0 |     0 | ArgusD  | inhabitant
 2005-01-13 00:01:58 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:02:04 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:02:05 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:02:07 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:02:11 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:02:11 | S    |     17 |     1 |     6 | ArgusMS | inhabitant
 2005-01-13 00:02:12 | S    |     17 |     1 |    10 | ArgusMS | inhabitant
 2005-01-13 00:02:12 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:02:13 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:02:13 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:02:14 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:02:15 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:02:16 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:02:17 | S    |     18 |     1 |   142 | ArgusMS | inhabitant
 2005-01-13 00:02:17 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:02:17 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:02:18 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-13 00:02:18 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:02:19 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:02:19 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:02:19 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:02:26 | S    |    139 |     1 |   121 | ArgusMS | inhabitant
 2005-01-13 00:02:26 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:02:28 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:02:28 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:02:28 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-13 00:02:29 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:02:30 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:02:33 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:02:34 | S    |      7 |     1 |   116 | ArgusMS | inhabitant
 2005-01-13 00:02:39 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:02:40 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:02:41 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:02:41 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:02:41 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:02:45 | S    |     19 |     1 |   247 | ArgusMS | inhabitant
 2005-01-13 00:02:46 | S    |     79 |     1 |   122 | ArgusMS | inhabitant
 2005-01-13 00:02:47 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:02:47 | S    |     79 |     1 |   117 | ArgusMS | inhabitant
 2005-01-13 00:02:47 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:02:48 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:02:48 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:02:51 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:02:52 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:02:54 | S    |     18 |     1 |   140 | ArgusMS | inhabitant
 2005-01-13 00:02:55 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:02:57 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:03:02 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:03:03 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:03:04 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:03:04 | S    |      7 |     1 |   114 | ArgusMS | inhabitant
 2005-01-13 00:03:04 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:03:05 | S    |      7 |     1 |   119 | ArgusMS | inhabitant
 2005-01-13 00:03:05 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:03:06 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:03:06 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:08 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:03:09 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:10 | S    |     17 |     1 |     6 | ArgusMS | inhabitant
 2005-01-13 00:03:10 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-13 00:03:11 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:03:14 | S    |     18 |     1 |   145 | ArgusMS | inhabitant
 2005-01-13 00:03:14 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:03:16 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:03:19 | S    |     18 |     1 |   144 | ArgusMS | inhabitant
 2005-01-13 00:03:19 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:20 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:03:21 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:03:22 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:03:22 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-13 00:03:23 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:03:23 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:24 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:03:24 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:03:24 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:03:27 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:28 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:03:28 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:03:28 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:03:30 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:31 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:03:32 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:40 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:03:40 | S    |     18 |     1 |   143 | ArgusMS | inhabitant
 2005-01-13 00:03:41 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:03:46 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:03:47 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:03:51 | S    |      7 |     1 |   113 | ArgusMS | inhabitant
 2005-01-13 00:03:52 | S    |      7 |     1 |   117 | ArgusMS | inhabitant
 2005-01-13 00:03:52 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:03:53 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:03:53 | S    |     19 |     1 |   244 | ArgusMS | inhabitant
 2005-01-13 00:03:54 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-13 00:03:55 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:03:57 | S    |     18 |     1 |   151 | ArgusMS | inhabitant
 2005-01-13 00:03:58 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:03:59 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:03:59 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:04:01 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:04:01 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2005-01-13 00:04:01 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:04:01 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:04 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:04:04 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:05 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:04:07 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:04:08 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:10 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:04:12 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:04:12 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:04:15 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:04:16 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:17 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:04:19 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:04:19 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:20 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:04:21 | S    |     18 |     1 |   147 | ArgusMS | inhabitant
 2005-01-13 00:04:21 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-13 00:04:28 | S    |     18 |     1 |   146 | ArgusMS | inhabitant
 2005-01-13 00:04:29 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:04:29 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:31 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:04:32 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:04:34 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:04:34 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:04:35 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:04:35 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:04:36 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:04:37 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:04:40 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:04:40 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:40 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:04:41 | S    |     17 |     1 |    11 | ArgusMS | inhabitant
 2005-01-13 00:04:41 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:04:41 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:04:42 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:04:43 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:04:43 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:04:43 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:04:44 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:47 | S    |     18 |     1 |   153 | ArgusMS | inhabitant
 2005-01-13 00:04:49 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-13 00:04:49 | S    |     18 |     1 |   153 | ArgusMS | inhabitant
 2005-01-13 00:04:50 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:04:51 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:52 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:04:53 | S    |     70 |     1 |   219 | ArgusMS | inhabitant
 2005-01-13 00:04:54 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:04:55 | S    |     17 |     1 |     8 | ArgusMS | inhabitant
 2005-01-13 00:04:55 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:04:55 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:04:56 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:04:57 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:04:57 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:04:58 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:05:00 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:01 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:05:02 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:05:02 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:05:03 | S    |     18 |     1 |   153 | ArgusMS | inhabitant
 2005-01-13 00:05:06 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:05:07 | S    |     70 |     1 |   229 | ArgusMS | inhabitant
 2005-01-13 00:05:10 | S    |     18 |     1 |   152 | ArgusMS | inhabitant
 2005-01-13 00:05:10 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:05:13 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-13 00:05:14 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:16 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:05:23 | S    |     17 |     1 |     7 | ArgusMS | inhabitant
 2005-01-13 00:05:24 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2005-01-13 00:05:24 | S    |     18 |     1 |   155 | ArgusMS | inhabitant
 2005-01-13 00:05:24 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:25 | S    |     18 |     1 |   148 | ArgusMS | inhabitant
 2005-01-13 00:05:26 | S    |     18 |     1 |   153 | ArgusMS | inhabitant
 2005-01-13 00:05:29 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:05:30 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:05:31 | S    |     17 |     1 |     8 | ArgusMS | inhabitant
 2005-01-13 00:05:31 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:05:32 | S    |     18 |     1 |   155 | ArgusMS | inhabitant
 2005-01-13 00:05:33 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:05:36 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:37 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:05:41 | S    |      7 |     1 |   116 | ArgusMS | inhabitant
 2005-01-13 00:05:41 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:05:42 | S    |     18 |     1 |   155 | ArgusMS | inhabitant
 2005-01-13 00:05:42 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:44 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:05:44 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:45 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:05:46 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:05:48 | S    |     70 |     1 |   224 | ArgusMS | inhabitant
 2005-01-13 00:05:48 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:51 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:54 | S    |     18 |     1 |   153 | ArgusMS | inhabitant
 2005-01-13 00:05:55 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:05:55 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:05:58 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:05:59 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:06:03 | S    |     18 |     1 |   155 | ArgusMS | inhabitant
 2005-01-13 00:06:03 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:06:04 | S    |     19 |     1 |   249 | ArgusMS | inhabitant
 2005-01-13 00:06:05 | S    |     18 |     1 |   149 | ArgusMS | inhabitant
 2005-01-13 00:06:07 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:06:07 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-13 00:06:08 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:06:10 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:06:10 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:06:11 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:06:15 | S    |     19 |     1 |   250 | ArgusMS | inhabitant
 2005-01-13 00:06:21 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:06:24 | S    |     17 |     1 |    12 | ArgusMS | inhabitant
 2005-01-13 00:06:24 | S    |     18 |     1 |   154 | ArgusMS | inhabitant
 2005-01-13 00:06:24 | S    |     17 |     1 |     8 | ArgusMS | inhabitant
 2005-01-13 00:06:24 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:06:24 | S    |     19 |     1 |   245 | ArgusMS | inhabitant
 2005-01-13 00:06:25 | S    |     18 |     1 |   155 | ArgusMS | inhabitant
 2005-01-13 00:06:27 | S    |     18 |     1 |   150 | ArgusMS | inhabitant
 2005-01-13 00:06:27 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
