        mark         | zone | number | state | level | source  |    info    
 2005-01-22 00:00:57 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:00:59 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:00:59 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:00 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:00 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:00 | V    |     36 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:01 | V    |     36 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:01 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:01 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:03 | V    |     36 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:04 | V    |     36 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:05 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:05 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:05 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:06 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:06 | V    |     36 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:06 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:07 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:07 | V    |     36 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:07 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:08 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:08 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:08 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:08 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:08 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:09 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:09 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:09 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:10 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:10 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:10 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:10 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:01:11 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:11 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:15 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:15 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:16 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:01:16 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:17 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:17 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:18 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:19 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:19 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:19 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:01:20 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:20 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:20 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:22 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:22 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:22 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:23 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:23 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:24 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:24 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:25 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:25 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:25 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:26 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:27 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:27 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:28 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:28 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:28 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:29 | S    |     19 |     1 |   242 | ArgusMS | inhabitant
 2005-01-22 00:01:30 | V    |     38 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:31 | V    |     38 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:32 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:01:32 | S    |     18 |     1 |   130 | ArgusMS | inhabitant
 2005-01-22 00:01:35 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:36 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:36 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:37 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:38 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:39 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:40 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:43 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:44 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:45 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:45 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:01:46 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:46 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:46 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:46 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:01:46 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:46 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:47 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:48 | S    |     18 |     1 |   124 | ArgusMS | inhabitant
 2005-01-22 00:01:48 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:49 | S    |     18 |     1 |   124 | ArgusMS | inhabitant
 2005-01-22 00:01:52 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:52 | V    |     38 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:52 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:53 | V    |     38 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:53 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:54 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:54 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:01:54 | V    |     38 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:54 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:01:54 | V    |     38 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:55 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:55 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:01:55 | S    |     18 |     1 |   122 | ArgusMS | inhabitant
 2005-01-22 00:01:56 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:56 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:01:57 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:57 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:58 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:58 | V    |     36 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:59 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:01:59 | S    |     18 |     1 |   124 | ArgusMS | inhabitant
 2005-01-22 00:01:59 | V    |     36 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:59 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:59 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:01:59 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:01:59 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:00 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:02:00 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:00 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:01 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:02:02 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:02 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:02 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:03 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:03 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:03 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-22 00:02:03 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:04 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:05 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:05 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:06 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:06 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:07 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:08 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:08 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:08 | V    |     38 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:09 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:09 | V    |     40 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:09 | V    |     40 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:10 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:10 | V    |     38 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:11 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:11 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:12 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:12 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:12 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:13 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:14 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:14 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:14 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:15 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:02:16 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:16 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:16 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:17 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:17 | S    |     18 |     1 |   124 | ArgusMS | inhabitant
 2005-01-22 00:02:17 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:18 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:19 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:22 | S    |     19 |     1 |   242 | ArgusMS | inhabitant
 2005-01-22 00:02:22 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:22 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-22 00:02:23 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:24 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:24 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:25 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:27 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:29 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:30 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:31 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:32 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:32 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:32 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:33 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:33 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:34 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:35 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:35 | S    |     18 |     1 |   125 | ArgusMS | inhabitant
 2005-01-22 00:02:35 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:36 | S    |     18 |     1 |   124 | ArgusMS | inhabitant
 2005-01-22 00:02:36 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:36 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:36 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:36 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:37 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:37 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:37 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:38 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:38 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:39 | V    |     25 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:39 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:39 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:40 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:40 | V    |     25 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:40 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:40 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:40 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:41 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:41 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:41 | V    |     38 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:42 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:42 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:42 | V    |     38 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:43 | S    |     18 |     1 |   123 | ArgusMS | inhabitant
 2005-01-22 00:02:44 | V    |     38 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:44 | V    |     38 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:44 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:45 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:45 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:45 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:45 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:46 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:47 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:47 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:47 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:48 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:49 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:49 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:50 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:51 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:52 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:52 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:52 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:53 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:53 | S    |     18 |     1 |   129 | ArgusMS | inhabitant
 2005-01-22 00:02:53 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:54 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:54 | S    |     18 |     1 |   126 | ArgusMS | inhabitant
 2005-01-22 00:02:54 | V    |     29 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:54 | S    |    133 |     1 |   204 | ArgusMS | inhabitant
 2005-01-22 00:02:55 | V    |     37 |     1 |   100 | ArgusD  | inhabitant
 2005-01-22 00:02:56 | S    |     18 |     1 |   128 | ArgusMS | inhabitant
 2005-01-22 00:02:56 | V    |     37 |     0 |     0 | ArgusD  | inhabitant
 2005-01-22 00:02:56 | S    |     18 |     1 |   123 | ArgusMS | inhabitant
 2005-01-22 00:02:57 | S    |     18 |     1 |   127 | ArgusMS | inhabitant
 2005-01-22 00:02:57 | V    |     29 |     1 |   100 | ArgusD  | inhabitant
