        mark         | zone | number | state | level | source  |    info    
 2005-01-17 16:56:48 | S    |     18 |     1 |   156 | ArgusMS | inhabitant
 2005-01-17 16:56:49 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-17 16:56:49 | S    |     18 |     1 |   160 | ArgusMS | inhabitant
 2005-01-17 16:56:49 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:56:50 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:56:50 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-17 16:56:50 | S    |     18 |     1 |   161 | ArgusMS | inhabitant
 2005-01-17 16:56:50 | S    |     19 |     1 |   246 | ArgusMS | inhabitant
 2005-01-17 16:56:51 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-17 16:56:51 | S    |     18 |     1 |   155 | ArgusMS | inhabitant
 2005-01-17 16:56:51 | S    |     19 |     1 |   251 | ArgusMS | inhabitant
 2005-01-17 16:56:51 | S    |    139 |     1 |   109 | ArgusMS | inhabitant
 2005-01-17 16:56:51 | S    |     17 |     1 |    38 | ArgusMS | inhabitant
 2005-01-17 16:56:51 | S    |     18 |     1 |   161 | ArgusMS | inhabitant
 2005-01-17 16:56:52 | S    |     17 |     1 |    55 | ArgusMS | inhabitant
 2005-01-17 16:56:52 | S    |     18 |     1 |   156 | ArgusMS | inhabitant
 2005-01-17 16:56:52 | S    |     17 |     1 |    50 | ArgusMS | inhabitant
 2005-01-17 16:56:52 | S    |     18 |     1 |   160 | ArgusMS | inhabitant
 2005-01-17 16:56:53 | S    |     17 |     1 |    34 | ArgusMS | inhabitant
 2005-01-17 16:56:53 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
 2005-01-17 16:56:54 | V    |     24 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:56:54 | S    |     18 |     1 |   156 | ArgusMS | inhabitant
 2005-01-17 16:56:54 | V    |     24 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:56:54 | S    |     17 |     1 |    40 | ArgusMS | inhabitant
 2005-01-17 16:56:54 | S    |     18 |     1 |   162 | ArgusMS | inhabitant
 2005-01-17 16:56:55 | V    |     30 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:56:55 | S    |     17 |     1 |    45 | ArgusMS | inhabitant
 2005-01-17 16:56:56 | S    |     17 |     1 |    37 | ArgusMS | inhabitant
 2005-01-17 16:56:57 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-17 16:56:57 | V    |     35 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:56:58 | S    |     17 |     1 |    54 | ArgusMS | inhabitant
 2005-01-17 16:56:58 | V    |     35 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:56:58 | V    |     30 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:56:58 | S    |     17 |     1 |    42 | ArgusMS | inhabitant
 2005-01-17 16:56:58 | V    |     34 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:56:59 | S    |     17 |     1 |    55 | ArgusMS | inhabitant
 2005-01-17 16:56:59 | V    |     34 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:56:59 | S    |     18 |     1 |   163 | ArgusMS | inhabitant
 2005-01-17 16:57:00 | S    |     17 |     1 |    41 | ArgusMS | inhabitant
 2005-01-17 16:57:00 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-17 16:57:00 | S    |     18 |     1 |   157 | ArgusMS | inhabitant
 2005-01-17 16:57:00 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2005-01-17 16:57:01 | S    |     17 |     1 |    52 | ArgusMS | inhabitant
 2005-01-17 16:57:01 | S    |     18 |     1 |   164 | ArgusMS | inhabitant
 2005-01-17 16:57:01 | S    |     19 |     1 |    11 | ArgusMS | inhabitant
 2005-01-17 16:57:01 | V    |     35 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:57:01 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2005-01-17 16:57:01 | S    |     17 |     1 |    41 | ArgusMS | inhabitant
 2005-01-17 16:57:01 | S    |     19 |     1 |    18 | ArgusMS | inhabitant
 2005-01-17 16:57:02 | V    |     35 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:57:02 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-17 16:57:02 | S    |     19 |     1 |    12 | ArgusMS | inhabitant
 2005-01-17 16:57:02 | S    |     17 |     1 |    36 | ArgusMS | inhabitant
 2005-01-17 16:57:03 | S    |     17 |     1 |    54 | ArgusMS | inhabitant
 2005-01-17 16:57:03 | V    |     35 |     1 |   100 | ArgusD  | inhabitant
 2005-01-17 16:57:04 | S    |     17 |     1 |    43 | ArgusMS | inhabitant
 2005-01-17 16:57:04 | S    |     18 |     1 |   156 | ArgusMS | inhabitant
 2005-01-17 16:57:04 | V    |     35 |     0 |     0 | ArgusD  | inhabitant
 2005-01-17 16:57:08 | S    |     17 |     1 |    47 | ArgusMS | inhabitant
 2005-01-17 16:57:08 | S    |     18 |     1 |   160 | ArgusMS | inhabitant
 2005-01-17 16:57:08 | S    |     17 |     1 |    54 | ArgusMS | inhabitant
 2005-01-17 16:57:09 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-17 16:57:09 | S    |     18 |     1 |   165 | ArgusMS | inhabitant
 2005-01-17 16:57:09 | S    |     19 |     1 |    18 | ArgusMS | inhabitant
 2005-01-17 16:57:09 | S    |     17 |     1 |    53 | ArgusMS | inhabitant
 2005-01-17 16:57:09 | S    |     19 |     1 |    14 | ArgusMS | inhabitant
 2005-01-17 16:57:10 | S    |     19 |     1 |    10 | ArgusMS | inhabitant
 2005-01-17 16:57:11 | S    |     17 |     1 |    35 | ArgusMS | inhabitant
 2005-01-17 16:57:12 | S    |     19 |     1 |    17 | ArgusMS | inhabitant
 2005-01-17 16:57:12 | S    |     19 |     1 |    10 | ArgusMS | inhabitant
 2005-01-17 16:57:13 | S    |     17 |     1 |    46 | ArgusMS | inhabitant
 2005-01-17 16:57:13 | S    |     17 |     1 |    57 | ArgusMS | inhabitant
 2005-01-17 16:57:13 | S    |     19 |     1 |    17 | ArgusMS | inhabitant
 2005-01-17 16:57:14 | S    |     17 |     1 |    44 | ArgusMS | inhabitant
 2005-01-17 16:57:14 | S    |     17 |     1 |    50 | ArgusMS | inhabitant
 2005-01-17 16:57:15 | S    |     17 |     1 |    54 | ArgusMS | inhabitant
 2005-01-17 16:57:15 | S    |     17 |     1 |    48 | ArgusMS | inhabitant
